name,final_portfolio_value_usd,final_sol_equiv,max_drawdown_pct,post_2024_drawdown_pct,sortino_ratio,min_health_factor,bars_below_hf_1_5,total_actions,total_interest_paid,total_liquidations,liquidated,avg_target_long_fraction,min_target_long_fraction,avg_target_short_fraction,avg_realized_vol_pct,p95_realized_vol_pct,vol_capped_share,recovery_boost_active_share,usd_gap_vs_reference,sol_gap_vs_reference,dd_gap_vs_reference
rv336_dd_hard_lite_a_rec_t1.150_dd0.30_w0.020,56556.67299957565,452.63443777171386,52.246897564694486,37.319334048279174,2.1860392563496864,1.4719969247651756,14,3763,1208.9480628526442,0,False,0.5152354061659425,0.0,0.00459611300157581,0.5617597137106976,1.8048303395232268,0.21079315778655766,6.851348573777605e-05,-13253.157000424355,-106.06756222828614,-5.184102435305512
rv336_dd_hard_lite_a_rec_t1.075_dd0.25_w0.030_vol,58351.582529229825,466.9994600178457,52.22979557394609,37.32171668460424,2.1954124727375377,1.4721112357513237,16,3780,1256.0882792450313,0,False,0.516466936072079,0.0,0.004602964350149588,0.5617597137106976,1.8048303395232268,0.199876675725672,0.0001598648000548108,-11458.247470770177,-91.70253998215429,-5.201204426053906
rv336_dd_hard_lite_a_rec_t1.150_dd0.25_w0.030_vol,58282.40827772576,466.4458445596299,52.16708673645425,37.32171256250748,2.195270256976255,1.4721110379642952,16,3766,1255.6095613600019,0,False,0.516470361746366,0.0,0.004622376504441958,0.5617597137106976,1.8048303395232268,0.19992235138283052,0.0001598648000548108,-11527.421722274245,-92.2561554403701,-5.263913263545746
rv336_dd_medium_plus_b_rec_t0.900_dd0.20_w0.010,60195.44022858502,481.75622431840753,54.774927473444656,37.73718223743656,2.254175623383272,1.4555129538630893,88,3506,1320.1713528445598,0,False,0.5271258143437468,0.0,0.004669194053029437,0.5617597137106976,1.8048303395232268,0.14972480416561992,0.004567565715851736,-9614.389771414979,-76.94577568159247,-2.6560725265553415
rv336_dd_medium_plus_b_rec_t1.000_dd0.20_w0.010,60663.17381306532,485.4995903406588,54.79540353099919,37.81897095901025,2.2505267675050975,1.4797502176782598,54,3587,1359.3054340269218,0,False,0.5273524138359184,0.0,0.004759403475917509,0.5617597137106976,1.8048303395232268,0.14789777787927924,0.004567565715851736,-9146.656186934684,-73.20240965934119,-2.6355964690008093
rv336_dd_medium_plus_b_rec_t1.075_dd0.20_w0.010,61355.11321081814,491.03732061479104,54.83242347615076,37.818970959010215,2.253643003827807,1.479750217678259,54,3693,1374.630203789988,0,False,0.5275089766580491,0.0,0.0049261196245460985,0.5617597137106976,1.8048303395232268,0.14623061639299337,0.004613241373010254,-8454.71678918186,-67.66467938520896,-2.598576523849239
rv336_dd_medium_plus_b_rec_t1.150_dd0.20_w0.010,63377.933827344525,507.2263611632215,54.02805217700736,37.830261531041565,2.2629236259856023,1.454040157383661,25,4147,1414.0687066748615,0,False,0.5287350769468078,0.0,0.004708018361614178,0.5617597137106976,1.8048303395232268,0.14406102267796378,0.004430538744376184,-6431.896172655477,-51.4756388367785,-3.402947822992637
rv336_dd_medium_plus_b_rec_t1.000_dd0.30_w0.020,61732.7494977408,494.0596198298583,54.53032092183406,37.818970959010265,2.251994519297317,1.4797502176782595,52,3595,1379.047778487617,0,False,0.5268538964361058,0.0,0.004704592687327289,0.5617597137106976,1.8048303395232268,0.15164318176627767,0.00011418914289629342,-8077.080502259203,-64.64238017014168,-2.900679078165936
rv336_dd_medium_plus_b_rec_t1.075_dd0.30_w0.020,61142.65479124126,489.33697311917774,54.49492428772557,37.7371822374365,2.2543767276727964,1.4555129538630895,86,3514,1336.6245957373903,0,False,0.5267933761903707,0.0,0.004777673738780917,0.5617597137106976,1.8048303395232268,0.15209993833786284,9.135131431703473e-05,-8667.175208758745,-69.36502688082226,-2.9360757122744303
rv336_dd_medium_plus_b_rec_t1.150_dd0.30_w0.020,62000.71138081756,496.2041727156267,54.45949903228401,37.736005658396884,2.254367922785513,1.4759038673808291,57,3615,1358.4210017835135,0,False,0.5268618896761085,0.0,0.004660058921597735,0.5617597137106976,1.8048303395232268,0.15166601959485693,0.00011418914289629342,-7809.118619182438,-62.49782728437327,-2.97150096771599
