timestamp,bar_index,green_votes,red_votes,bearish_3d,bearish_1w,target_eth_short_ratio,current_eth_short_ratio,health_factor,reason,actions,date
2024-11-18 01:00:00+00:00,12961,4,0,False,False,0.0,0.29286390444139654,1.35004517462227,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 8.493254046703266}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.03571628553904935}]",2024-11-18
2024-11-18 02:00:00+00:00,12962,4,0,False,False,0.0,0.2898414520737626,1.3630572842087445,cooldown_skip,[],2024-11-18
2024-11-18 03:00:00+00:00,12963,4,0,False,False,0.0,0.28463076898193723,1.3883338816946986,cooldown_skip,[],2024-11-18
2024-11-18 04:00:00+00:00,12964,4,0,False,False,0.0,0.28556102524412935,1.3814212045795047,cooldown_skip,[],2024-11-18
2024-11-18 05:00:00+00:00,12965,4,0,False,False,0.0,0.28648875343017305,1.3806713045471235,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 5770.29067265907}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 23.712547848566068}]",2024-11-18
2024-11-18 06:00:00+00:00,12966,4,0,False,False,0.0,0.28340346787099485,1.3375491676546913,cooldown_skip,[],2024-11-18
2024-11-18 07:00:00+00:00,12967,4,0,False,False,0.0,0.2818647021296674,1.3414986030960376,cooldown_skip,[],2024-11-18
2024-11-18 08:00:00+00:00,12968,4,0,False,False,0.0,0.2803558159847659,1.3467785583631011,cooldown_skip,[],2024-11-18
2024-11-18 09:00:00+00:00,12969,4,0,False,False,0.0,0.27673708525106594,1.361281226582515,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 2220.4756398668146}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 9.065202959652423}]",2024-11-18
2024-11-18 10:00:00+00:00,12970,4,0,False,False,0.0,0.2719909789540369,1.3627709526307463,cooldown_skip,[],2024-11-18
2024-11-18 11:00:00+00:00,12971,4,0,False,False,0.0,0.272150707387014,1.3487576559590486,cooldown_skip,[],2024-11-18
2024-11-18 12:00:00+00:00,12972,4,0,False,False,0.0,0.2742909186250998,1.3450440168042799,cooldown_skip,[],2024-11-18
2024-11-19 09:00:00+00:00,12993,4,0,False,False,0.0,0.27425349852618,1.3503264699897495,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 65.43790338300458}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.2669135451560574}]",2024-11-19
2024-11-19 10:00:00+00:00,12994,4,0,False,False,0.0,0.2738484428065895,1.353754853127081,cooldown_skip,[],2024-11-19
2024-11-19 11:00:00+00:00,12995,4,0,False,False,0.0,0.2742913367288636,1.3529172853477456,cooldown_skip,[],2024-11-19
2024-11-19 12:00:00+00:00,12996,4,0,False,False,0.0,0.27572141743603495,1.3471324485894463,cooldown_skip,[],2024-11-19
2024-11-21 16:00:00+00:00,13048,4,0,False,False,0.0,0.28230391976289715,1.3563663583784455,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 1321.7919022338572}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 5.183192456946237}]",2024-11-21
2024-11-21 17:00:00+00:00,13049,4,0,False,False,0.0,0.2795349223465158,1.3598288267949228,cooldown_skip,[],2024-11-21
2024-11-21 18:00:00+00:00,13050,4,0,False,False,0.0,0.28098625875090344,1.3587380785322667,cooldown_skip,[],2024-11-21
2024-11-21 19:00:00+00:00,13051,4,0,False,False,0.0,0.28306376388489235,1.3424152789742316,cooldown_skip,[],2024-11-21
2024-11-21 23:00:00+00:00,13055,4,0,False,False,0.0,0.28110769750941594,1.3534850576694817,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 733.5164219218719}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 2.8583020848771308}]",2024-11-21
2024-11-22 00:00:00+00:00,13056,4,0,False,False,0.0,0.2791304643293245,1.3476624148252643,cooldown_skip,[],2024-11-22
2024-11-22 01:00:00+00:00,13057,4,0,False,False,0.0,0.2788724777100947,1.3499969691910396,cooldown_skip,[],2024-11-22
2024-11-22 02:00:00+00:00,13058,4,0,False,False,0.0,0.2765589022848264,1.3632226221454062,cooldown_skip,[],2024-11-22
2024-11-22 03:00:00+00:00,13059,4,0,False,False,0.0,0.27459259104866796,1.3800724086681027,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 6373.742943818256}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 24.258492840880972}]",2024-11-22
2024-11-22 04:00:00+00:00,13060,4,0,False,False,0.0,0.27172193314848575,1.3367843530026673,cooldown_skip,[],2024-11-22
2024-11-22 05:00:00+00:00,13061,4,0,False,False,0.0,0.270911421395604,1.3379428825858677,cooldown_skip,[],2024-11-22
2024-11-22 06:00:00+00:00,13062,4,0,False,False,0.0,0.2720015231707325,1.3316826949525387,cooldown_skip,[],2024-11-22
2024-11-23 04:00:00+00:00,13084,4,0,False,False,0.0,0.2675021280830647,1.3502146965295552,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 47.57402417387342}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.18132253691083722}]",2024-11-23
2024-11-23 05:00:00+00:00,13085,4,0,False,False,0.0,0.2693171525285335,1.339595302171344,cooldown_skip,[],2024-11-23
2024-11-23 06:00:00+00:00,13086,4,0,False,False,0.0,0.2696284516380312,1.3369985522165597,cooldown_skip,[],2024-11-23
2024-11-23 07:00:00+00:00,13087,4,0,False,False,0.0,0.2704276474125374,1.3325480519418391,cooldown_skip,[],2024-11-23
2025-01-18 15:00:00+00:00,14439,4,0,False,False,0.0,0.31882105494618324,1.3953795259825044,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 8049.941303267071}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 31.20035445960739}]",2025-01-18
2025-01-18 16:00:00+00:00,14440,4,0,False,False,0.0,0.3215481608339105,1.282280584388318,cooldown_skip,[],2025-01-18
2025-01-18 17:00:00+00:00,14441,4,0,False,False,0.0,0.3099048350081417,1.3312441122963428,cooldown_skip,[],2025-01-18
2025-01-18 18:00:00+00:00,14442,4,0,False,False,0.0,0.3075781390894344,1.3425262891039114,cooldown_skip,[],2025-01-18
2025-01-18 23:00:00+00:00,14447,4,0,False,False,0.0,0.30276057714435906,1.3718629789011059,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 4154.850608359109}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 15.844164437724737}]",2025-01-18
2025-01-19 00:00:00+00:00,14448,4,0,False,False,0.0,0.30448537567973566,1.320462135196082,cooldown_skip,[],2025-01-19
2025-01-19 01:00:00+00:00,14449,4,0,False,False,0.0,0.3091354489871113,1.3072857919371386,cooldown_skip,[],2025-01-19
2025-01-19 02:00:00+00:00,14450,4,0,False,False,0.0,0.3105918422270834,1.3011700139986828,cooldown_skip,[],2025-01-19
2025-01-19 04:00:00+00:00,14452,4,0,False,False,0.0,0.28264980702212616,1.4158881303300639,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 12900.2047930584}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 47.08723222721086}]",2025-01-19
2025-01-19 05:00:00+00:00,14453,4,0,False,False,0.0,0.27745173498068354,1.3107055626840414,cooldown_skip,[],2025-01-19
2025-01-19 06:00:00+00:00,14454,4,0,False,False,0.0,0.2677250510604557,1.354817517133988,cooldown_skip,[],2025-01-19
2025-01-19 07:00:00+00:00,14455,4,0,False,False,0.0,0.2702221789990321,1.3407316928734805,cooldown_skip,[],2025-01-19
2025-01-19 08:00:00+00:00,14456,4,0,False,False,0.0,0.2628794710525161,1.366301450883912,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 3489.5050144166958}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 12.699510052467318}]",2025-01-19
2025-01-19 09:00:00+00:00,14457,4,0,False,False,0.0,0.2602302494859331,1.3467164531014812,cooldown_skip,[],2025-01-19
2025-01-19 10:00:00+00:00,14458,4,0,False,False,0.0,0.24669253050509457,1.408488403888571,cooldown_skip,[],2025-01-19
2025-01-19 11:00:00+00:00,14459,4,0,False,False,0.0,0.24323164235070435,1.4225283599314018,cooldown_skip,[],2025-01-19
2025-01-19 12:00:00+00:00,14460,4,0,False,False,0.0,0.25549443092000107,1.367092855613219,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 3743.8104793462358}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 13.485493145117507}]",2025-01-19
2025-01-19 13:00:00+00:00,14461,4,0,False,False,0.0,0.2525762802629927,1.362941295609214,cooldown_skip,[],2025-01-19
2025-01-19 14:00:00+00:00,14462,4,0,False,False,0.0,0.27235377400760574,1.2853870850760556,cooldown_skip,[],2025-01-19
2025-01-19 15:00:00+00:00,14463,4,0,False,False,0.0,0.27259705322907846,1.284743888923853,cooldown_skip,[],2025-01-19
2025-04-09 01:00:00+00:00,16369,0,4,True,True,1.5,0.5966485728649813,1.2570213591539445,full_short_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.42754676247884}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 613.0442103176931}]",2025-04-09
2025-04-09 02:00:00+00:00,16370,0,4,True,True,1.5,0.6055847966172161,1.2563120918100688,cooldown_skip,[],2025-04-09
2025-04-09 03:00:00+00:00,16371,0,4,True,True,1.5,0.6080064411439341,1.2513823662611419,cooldown_skip,[],2025-04-09
2025-04-09 04:00:00+00:00,16372,0,4,True,True,1.5,0.6057143254275107,1.2557787973982297,cooldown_skip,[],2025-04-09
2025-04-09 17:00:00+00:00,16385,0,4,True,True,1.5,0.604687883282866,1.2558122299657057,full_short_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.3610018858116858}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 588.904924997917}]",2025-04-09
2025-04-10 15:00:00+00:00,16407,2,2,True,True,0.75,0.6133467907097526,1.2554368506729845,full_short_cover,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.34328017081558304}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 513.0267296667593}]",2025-04-10
2025-04-10 18:00:00+00:00,16410,1,3,True,True,1.0,0.6222125000912575,1.250547086373433,cooldown_skip,[],2025-04-10
2025-04-10 19:00:00+00:00,16411,1,3,True,True,1.0,0.6207761738900771,1.2534568161469533,full_short_cover,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.22164348172564038}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 335.3810157329104}]",2025-04-10
2025-04-10 20:00:00+00:00,16412,1,3,True,True,1.0,0.6253414100582634,1.2523841631107602,cooldown_skip,[],2025-04-10
2025-04-10 21:00:00+00:00,16413,1,3,True,True,1.0,0.6254519393426353,1.2523941261727005,cooldown_skip,[],2025-04-10
2025-04-10 22:00:00+00:00,16414,1,3,True,True,1.0,0.6237104679140193,1.2557439897259766,cooldown_skip,[],2025-04-10
2025-04-10 23:00:00+00:00,16415,1,3,True,True,1.0,0.6218190734660765,1.2594925635490095,full_short_cover,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.6146382983206081}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 934.6975164689272}]",2025-04-10
2025-04-11 00:00:00+00:00,16416,1,3,True,True,1.0,0.6359870647527458,1.2555941791012821,cooldown_skip,[],2025-04-11
2025-04-11 02:00:00+00:00,16418,1,3,True,True,1.0,0.6349167029801568,1.2562806095343242,cooldown_skip,[],2025-04-11
2025-04-11 03:00:00+00:00,16419,1,3,True,True,1.0,0.6334225346685697,1.2585794017276521,full_short_cover,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.5705392952969666}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 880.3794402077389}]",2025-04-11
2025-04-11 05:00:00+00:00,16421,2,2,True,True,0.75,0.647244383954948,1.252694916874439,cooldown_skip,[],2025-04-11
2025-04-11 06:00:00+00:00,16422,2,2,True,True,0.75,0.6436387186064443,1.258977556293941,cooldown_skip,[],2025-04-11
2025-04-11 07:00:00+00:00,16423,2,2,True,True,0.75,0.6458476592205776,1.2549680054540213,full_short_cover,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.3384552564079887}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 525.1089168604509}]",2025-04-11
2025-04-11 08:00:00+00:00,16424,2,2,True,True,0.75,0.6489086809862494,1.2608344256851476,cooldown_skip,[],2025-04-11
2025-04-11 09:00:00+00:00,16425,2,2,True,True,0.75,0.6504641801966055,1.257234296676325,cooldown_skip,[],2025-04-11
2025-04-11 10:00:00+00:00,16426,2,2,True,True,0.75,0.649707189064678,1.2582860209777573,cooldown_skip,[],2025-04-11
2025-04-11 11:00:00+00:00,16427,2,2,True,True,0.75,0.6494509065968265,1.2593815532977246,full_short_cover,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.6481858194097708}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 1009.375187864319}]",2025-04-11
2025-04-11 13:00:00+00:00,16429,2,2,True,True,0.75,0.6576064490915108,1.2648064560823806,cooldown_skip,[],2025-04-11
2025-04-11 14:00:00+00:00,16430,2,2,True,True,0.75,0.656477111677955,1.2678977415188397,cooldown_skip,[],2025-04-11
2025-04-11 16:00:00+00:00,16432,3,1,True,True,0.35,0.6589724667902983,1.2628257077482556,full_short_cover,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 5399.917942116712}, {'type': 'repay', 'symbol': 'ETH', 'amount': 3.4452626925225855}]",2025-04-11
2025-04-11 17:00:00+00:00,16433,3,1,True,True,0.35,0.566119889758085,1.3248077192986292,cooldown_skip,[],2025-04-11
2025-04-11 18:00:00+00:00,16434,3,1,True,True,0.35,0.5666355399515378,1.3236021165635758,cooldown_skip,[],2025-04-11
2025-04-11 19:00:00+00:00,16435,3,1,True,True,0.35,0.5634956190461724,1.3309775172157028,cooldown_skip,[],2025-04-11
2025-04-15 18:00:00+00:00,16530,2,2,True,True,0.75,0.5466144203314853,1.3720823529411732,full_short_cover,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 7.461719012566444}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 12005.006828695585}]",2025-04-15
2025-04-15 19:00:00+00:00,16531,2,2,True,True,0.75,0.7367829362383339,1.2505170371362495,cooldown_skip,[],2025-04-15
2025-04-15 20:00:00+00:00,16532,2,2,True,True,0.75,0.7321305983942304,1.258738335742323,cooldown_skip,[],2025-04-15
2025-04-15 21:00:00+00:00,16533,2,2,True,True,0.75,0.7338879869539944,1.2550125257111204,cooldown_skip,[],2025-04-15
2025-04-16 20:00:00+00:00,16556,3,1,True,True,0.35,0.7008400036092288,1.307648627223883,full_short_cover,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 12005.006828695585}, {'type': 'repay', 'symbol': 'ETH', 'amount': 7.621241216093176}]",2025-04-16
2025-04-16 21:00:00+00:00,16557,3,1,True,True,0.35,0.5169288925769904,1.4508765340259955,cooldown_skip,[],2025-04-16
2025-04-16 22:00:00+00:00,16558,3,1,True,True,0.35,0.5188461263854319,1.4455152729479035,cooldown_skip,[],2025-04-16
2025-04-16 23:00:00+00:00,16559,3,1,True,True,0.35,0.5184889803574496,1.4465109740286963,cooldown_skip,[],2025-04-16
2025-04-20 00:00:00+00:00,16632,4,0,True,True,0.0,0.4954856766307462,1.5136663588338741,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 8353.407341195943}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 59.48007080438166}]",2025-04-20
2025-04-20 01:00:00+00:00,16633,4,0,True,True,0.0,0.4394339418980281,1.3595238226467352,cooldown_skip,[],2025-04-20
2025-04-20 02:00:00+00:00,16634,4,0,True,True,0.0,0.44023066471050754,1.3567226579969909,cooldown_skip,[],2025-04-20
2025-04-20 03:00:00+00:00,16635,4,0,True,True,0.0,0.44055760331700594,1.355018278361216,cooldown_skip,[],2025-04-20
2025-04-20 04:00:00+00:00,16636,4,0,True,True,0.0,0.44052793598031914,1.3555781181464743,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 358.5667272473533}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 2.5367053361667438}]",2025-04-20
2025-04-20 05:00:00+00:00,16637,4,0,True,True,0.0,0.4385885364036398,1.3489236558066424,cooldown_skip,[],2025-04-20
2025-04-20 06:00:00+00:00,16638,4,0,True,True,0.0,0.4401357912701979,1.3433980215457606,cooldown_skip,[],2025-04-20
2025-04-20 07:00:00+00:00,16639,4,0,True,True,0.0,0.438826395240715,1.3459809696678988,cooldown_skip,[],2025-04-20
2025-04-22 13:00:00+00:00,16693,4,0,True,True,0.0,0.43995462189873474,1.3503404638902898,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 22.385258966946683}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.15614351143680866}]",2025-04-22
2025-04-22 14:00:00+00:00,16694,4,0,True,True,0.0,0.4454171303516879,1.338395535770951,cooldown_skip,[],2025-04-22
2025-04-22 15:00:00+00:00,16695,4,0,True,True,0.0,0.4493129483875489,1.3312801468763582,cooldown_skip,[],2025-04-22
2025-04-22 16:00:00+00:00,16696,4,0,True,True,0.0,0.4480608873954165,1.3331965165922146,cooldown_skip,[],2025-04-22
2025-04-24 19:00:00+00:00,16747,4,0,True,True,0.0,0.44607387404921384,1.3501374421104546,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 9.565814318616678}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 0.06306089814107207}]",2025-04-24
2025-04-24 20:00:00+00:00,16748,4,0,True,True,0.0,0.4466021277974302,1.3480830510963435,cooldown_skip,[],2025-04-24
2025-04-24 21:00:00+00:00,16749,4,0,True,True,0.0,0.4475975410245431,1.3449003162949957,cooldown_skip,[],2025-04-24
2025-04-24 22:00:00+00:00,16750,4,0,True,True,0.0,0.4469496309676076,1.3467266725486322,cooldown_skip,[],2025-04-24
2025-04-24 23:00:00+00:00,16751,4,0,True,True,0.0,0.4447162212245544,1.354946454842244,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 345.37132790847966}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 2.261723740285619}]",2025-04-24
2025-04-25 00:00:00+00:00,16752,4,0,True,True,0.0,0.44500112359455285,1.3443463216321874,cooldown_skip,[],2025-04-25
2025-04-25 01:00:00+00:00,16753,4,0,True,True,0.0,0.44212607664921827,1.3518125168047705,cooldown_skip,[],2025-04-25
2025-04-25 02:00:00+00:00,16754,4,0,True,True,0.0,0.4412733804781165,1.3510687548139415,cooldown_skip,[],2025-04-25
2025-04-25 06:00:00+00:00,16758,4,0,True,True,0.0,0.44242163974884646,1.3526022101407593,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 183.70607494118934}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 1.1967549322872393}]",2025-04-25
2025-04-25 07:00:00+00:00,16759,4,0,True,True,0.0,0.43722346292180997,1.363153529402032,cooldown_skip,[],2025-04-25
2025-04-25 08:00:00+00:00,16760,4,0,True,True,0.0,0.43820531849149513,1.3597836657487528,cooldown_skip,[],2025-04-25
2025-04-25 09:00:00+00:00,16761,4,0,True,True,0.0,0.4417380712786185,1.350912453212026,cooldown_skip,[],2025-04-25
2025-04-25 11:00:00+00:00,16763,4,0,True,True,0.0,0.44081111791083133,1.3541159446146536,bullish_relever,"[{'type': 'borrow', 'symbol': 'USDC', 'amount': 293.5235731954836}, {'type': 'deposit_collateral', 'symbol': 'SOL', 'amount': 1.894863002405739}]",2025-04-25
2025-04-25 12:00:00+00:00,16764,4,0,True,True,0.0,0.43839725467193924,1.350067857278363,cooldown_skip,[],2025-04-25
2025-04-25 13:00:00+00:00,16765,4,0,True,True,0.0,0.4376387124001706,1.3517624594636801,cooldown_skip,[],2025-04-25
2025-04-25 14:00:00+00:00,16766,4,0,True,True,0.0,0.4430425240710542,1.3414191087504104,cooldown_skip,[],2025-04-25
2025-09-22 08:00:00+00:00,20360,1,3,False,False,0.75,0.591364129930564,1.2682541297999634,hedge_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.23223876871191393}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 973.1908309568512}]",2025-09-22
2025-09-22 09:00:00+00:00,20361,1,3,False,False,0.75,0.6184972297684482,1.257543596999424,cooldown_skip,[],2025-09-22
2025-09-22 10:00:00+00:00,20362,1,3,False,False,0.75,0.6178257208172693,1.2585201238957262,cooldown_skip,[],2025-09-22
2025-09-22 11:00:00+00:00,20363,1,3,False,False,0.75,0.6202199233420691,1.2538464040151729,cooldown_skip,[],2025-09-22
2025-09-22 12:00:00+00:00,20364,1,3,False,False,0.75,0.617889796282339,1.2582916127138917,hedge_up,"[{'type': 'borrow', 'symbol': 'ETH', 'amount': 0.11097801634332838}, {'type': 'deposit_collateral', 'symbol': 'USDC', 'amount': 464.802297493202}]",2025-09-22
2025-09-22 13:00:00+00:00,20365,1,3,False,False,0.75,0.6323205438218954,1.2500943678965872,cooldown_skip,[],2025-09-22
2025-09-29 00:00:00+00:00,20520,2,2,False,False,0.5,0.6634777528717952,1.195630940270422,hedge_up,"[{'type': 'withdraw_collateral', 'symbol': 'USDC', 'amount': 1437.9931284500533}, {'type': 'repay', 'symbol': 'ETH', 'amount': 0.3480595377346069}]",2025-09-29
