name,directional_symbols,protective_short,final_portfolio_value_usd,final_sol_equiv,max_drawdown_pct,post_2024_drawdown_pct,sortino_ratio,min_health_factor,bars_below_hf_1_5,total_actions,total_interest_paid,total_liquidations,liquidated,avg_target_short_fraction,max_target_short_fraction,max_debt_SOL_value,max_debt_BTC_value,max_debt_ETH_value,selected_SOL_share,selected_ETH_share,selected_BTC_share,selected_cash_share,usd_gap_vs_reference,sol_gap_vs_reference,dd_gap_vs_reference,final_short_debt_value
current_best_sol_eth_eth_hedge,"SOL,ETH",ETH,68291.65184641142,546.5518355054935,57.43976738612188,37.945007890300374,2.204466058176605,1.4694476386357505,89,3080,1553.3952955172863,0,False,0.01347660264462055,0.05,0.0,0.0,2992.915358724631,0.38390389841733846,0.14456345490670747,0.0,0.47153264667595407,4.11426299251616e-07,-4.945064802086563e-07,3.8612187580611135e-07,1031.8028466913252
sol_btc_direction_no_protective_hedge,"SOL,BTC",,34772.12356029935,278.28830380391634,60.981437638982946,47.30804290035865,1.787828742086231,1.4695705901697145,205,3049,1193.9965834899162,0,False,0.0,0.0,0.0,0.0,0.0,0.3777833603580972,0.0,0.16166898851257222,0.4605476511293306,-33519.528285700646,-268.26353219608364,3.541670638982943,0.0
sol_btc_direction_sol_btc_candidates_light,"SOL,BTC","SOL,BTC",33567.126318751616,268.64446833734786,58.163773222109526,46.883306563021904,2.0347653762609057,1.4500338366068688,734,2915,1102.3442708535806,0,False,0.013710690387557952,0.05,483.2373450740936,956.6761304326552,0.0,0.3777833603580972,0.0,0.16166898851257222,0.4605476511293306,-34724.52552724838,-277.9073676626521,0.7240062221095229,1761.9583427050447
btc_direction_eth_hedge_light,"SOL,ETH,BTC",ETH,25950.44874886092,207.68666465675005,62.454452782329305,49.15769439059691,1.9503593767335596,1.4549528516292747,442,4431,1241.3664257697633,0,False,0.013167150067371593,0.05,0.0,0.0,459.5492034890268,0.3506063443487793,0.13341859456002922,0.09347523237490579,0.42249982871628566,-42341.20309713908,-338.8651713432499,5.014685782329302,396.9934977601288
btc_direction_no_protective_hedge,"SOL,ETH,BTC",,25792.440324519983,206.42209143273294,63.36874267775979,49.33564070975188,1.7675645079351567,1.4637079506177666,157,4396,1250.9356138538592,0,False,0.0,0.0,0.0,0.0,0.0,0.3506063443487793,0.13341859456002922,0.09347523237490579,0.42249982871628566,-42499.211521480014,-340.12974456726704,5.928975677759787,0.0
btc_direction_sol_btc_candidates_red10,"SOL,ETH,BTC","SOL,BTC",23545.68137940185,188.44082736616124,61.18872533974509,47.34712057373886,1.9444104681241376,1.4440018606674179,652,4429,1102.247885366628,0,False,0.05383903898417338,0.1,2756.1559106374643,1861.7873450398913,0.0,0.3506063443487793,0.13341859456002922,0.09347523237490579,0.42249982871628566,-44745.97046659814,-358.11100863383876,3.748958339745087,2102.6433466096137
btc_direction_sol_btc_candidates_light,"SOL,ETH,BTC","SOL,BTC",23253.169555788223,186.09979636485173,61.18872533974509,48.80644505878852,1.9370111155491336,1.4440018606674179,664,4398,1099.234901672229,0,False,0.013177998035946744,0.05,715.8361657435343,900.9328141661875,0.0,0.3506063443487793,0.13341859456002922,0.09347523237490579,0.42249982871628566,-45038.482290211774,-360.45203963514825,3.748958339745087,1583.9038824507961
btc_direction_sol_btc_candidates_red20,"SOL,ETH,BTC","SOL,BTC",22137.847800580632,177.1736518653912,61.18872533974509,47.40234746909408,1.9279098451567926,1.4440018606674179,520,4549,1045.924795839431,0,False,0.09472674538104915,0.2,5205.225871424067,3521.867722658958,0.0,0.3506063443487793,0.13341859456002922,0.09347523237490579,0.42249982871628566,-46153.80404541936,-369.3781841346088,3.748958339745087,2124.9108986827023
